IDVenta,Unidades,Ingresos por productos (MXN),Cargo por venta e impuestos,Costos de envío,Total (MXN),Venta por publicidad,IDproducto,Canal de venta,Precio unitario de venta de la publicación (MXN),Municipio/Alcaldía,Estado,Código postal,Forma de entrega,Transportista,Fecha Venta,FechaCamino,FechaEntrega,Ganancia,Tiempo de entrega (días),Fecha Venta_season,Fecha Venta_day_of_week,Fecha Venta_holiday,Fecha Venta_month,Fecha Venta_year,FechaCamino_season,FechaCamino_day_of_week,FechaCamino_holiday,FechaCamino_month,FechaCamino_year,FechaEntrega_season,FechaEntrega_day_of_week,FechaEntrega_holiday,FechaEntrega_month,FechaEntrega_year
2000002778155642,1,185.0,-67.0999984741211,0.0,117.900001525879,No,MLM797896213,Mercado Libre,199.0,Tulancingo De Bravo,Hidalgo,43680,Mercado Envíos Full,Mercado Envios,2021-10-04,2021-10-05,2021-10-05,185.0000000000001,1,Fall,Monday,False,October,2021,Fall,Tuesday,False,October,2021,Fall,Tuesday,False,October,2021
5069080851,1,195.0,-69.379997253418,-94.0,125.620002746582,No,MLM797896213,Mercado Libre,199.0,Miguel Hidalgo,Distrito Federal,11850,Mercado Envíos Full,Mercado Envios,2021-10-03,2021-10-04,2021-10-04,289.0,1,Fall,Sunday,False,October,2021,Fall,Monday,False,October,2021,Fall,Monday,False,October,2021
2000002778102648,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797896213,Mercado Libre,245.0,Irapuato,Guanajuato,36560,Mercado Envíos Full,Mercado Envios,2021-09-30,2021-10-01,2021-10-01,174.99999999999972,1,Fall,Thursday,False,September,2021,Fall,Friday,False,October,2021,Fall,Friday,False,October,2021
2000002777829136,2,338.0,-126.919998168945,0.0,211.080001831055,No,MLM797896213,Mercado Libre,245.0,Tepatitlan De Morelos,Jalisco,47600,Mercado Envíos Full,Mercado Envios,2021-09-28,2021-09-28,2021-09-29,338.0,1,Fall,Tuesday,False,September,2021,Fall,Tuesday,False,September,2021,Fall,Wednesday,False,September,2021
2000002777419348,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797896213,Mercado Libre,245.0,Ixtapaluca,Estado De México,56536,Mercado Envíos Full,Mercado Envios,2021-09-25,2021-09-26,2021-09-26,174.99999999999972,1,Fall,Saturday,False,September,2021,Fall,Sunday,False,September,2021,Fall,Sunday,False,September,2021
5065680298,1,175.0,-64.8300018310547,-98.0,110.169998168945,No,MLM797896213,Mercado Libre,245.0,Jilotepec,Estado De México,54250,Mercado Envíos Full,Mercado Envios,2021-09-20,2021-09-21,2021-09-21,272.9999999999997,1,Fall,Monday,False,September,2021,Fall,Tuesday,False,September,2021,Fall,Tuesday,False,September,2021
2000002777005361,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797896213,Mercado Libre,245.0,Cuautla,Morelos,62757,Mercado Envíos Full,Mercado Envios,2021-09-20,2021-09-20,2021-09-21,174.99999999999972,1,Fall,Monday,False,September,2021,Fall,Monday,False,September,2021,Fall,Tuesday,False,September,2021
2000002776477185,1,169.0,-63.4700012207031,0.0,105.529998779297,No,MLM797896213,Mercado Libre,245.0,Tepetitlan,Hidalgo,42920,Mercado Envíos Full,Mercado Envios,2021-09-17,2021-09-18,2021-09-18,169.0000000000001,1,Fall,Friday,False,September,2021,Fall,Saturday,False,September,2021,Fall,Saturday,False,September,2021
2000002776226069,2,590.0,-184.279998779297,0.0,405.720001220703,No,MLM797896213,Mercado Libre,245.0,Naucalpan,Estado De México,53710,Mercado Envíos Full,Mercado Envios,2021-09-10,2021-09-11,2021-09-11,590.0,1,Fall,Friday,False,September,2021,Fall,Saturday,False,September,2021,Fall,Saturday,False,September,2021
2000002776049530,1,155.0,-60.2799987792969,0.0,94.7200012207031,No,MLM797896213,Mercado Libre,245.0,Nezahualcoyotl,Estado De México,57750,Mercado Envíos Full,Mercado Envios,2021-09-09,2021-09-10,2021-09-10,155.0,1,Fall,Thursday,False,September,2021,Fall,Friday,False,September,2021,Fall,Friday,False,September,2021
5062127232,1,166.25,-62.8400001525879,-97.0,103.410003662109,No,MLM797896213,Mercado Libre,245.0,Gustavo A. Madero,Distrito Federal,7207,Mercado Envíos Full,DHL,2021-09-09,2021-09-09,2021-09-10,263.2500038146969,1,Fall,Thursday,False,September,2021,Fall,Thursday,False,September,2021,Fall,Friday,False,September,2021
5061937609,1,175.0,-64.8300018310547,-98.0,110.169998168945,No,MLM797338526,Mercado Libre,185.0,Manuel Doblado,Guanajuato,36470,Correo y puntos de despacho,Mercado Envios,2022-05-02,2022-05-02,2022-05-03,272.9999999999997,1,Spring,Monday,False,May,2022,Spring,Monday,False,May,2022,Spring,Tuesday,False,May,2022
5061524774,1,295.0,-92.129997253418,-98.0,202.869995117188,No,MLM797338526,Mercado Libre,175.75,Guadalupe,Nuevo León,67120,Mercado Envíos Full,Mercado Envios,2022-03-03,2022-03-03,2022-03-04,392.99999237060604,1,Spring,Thursday,False,March,2022,Spring,Thursday,False,March,2022,Spring,Friday,False,March,2022
2000002775755915,1,155.0,-60.2799987792969,0.0,94.7200012207031,No,MLM797338526,Mercado Libre,185.0,San Andrés Cholula,Puebla,72830,Mercado Envíos Full,Mercado Envios,2021-12-02,2021-12-02,2021-12-03,155.0,1,Winter,Thursday,False,December,2021,Winter,Thursday,False,December,2021,Winter,Friday,False,December,2021
2000002775253069,4,700.0,-122.059997558594,0.0,577.940002441406,No,MLM797338526,Mercado Libre,185.0,Guadalupe,Nuevo León,67176,Mercado Envíos Full,Mercado Envios,2021-11-29,2021-11-29,2021-11-30,700.0,1,Fall,Monday,False,November,2021,Fall,Monday,False,November,2021,Fall,Tuesday,False,November,2021
2000002775326362,1,175.0,-64.8300018310547,-23.0799999237061,110.169998168945,No,MLM797338526,Mercado Libre,185.0,Tlajomulco De Zúñiga,Jalisco,45654,Mercado Envíos Full,Mercado Envios,2021-11-27,2021-11-27,2021-11-28,198.07999992370583,1,Fall,Saturday,False,November,2021,Fall,Saturday,False,November,2021,Fall,Sunday,False,November,2021
5059549839,1,245.0,-80.7600021362305,-117.0,164.240005493164,No,MLM797338526,Mercado Libre,185.0,Cuauhtémoc,Distrito Federal,6090,Mercado Envíos Full,Mercado Envios,2021-11-25,2021-11-26,2021-11-26,362.00000762939453,1,Fall,Thursday,False,November,2021,Fall,Friday,False,November,2021,Fall,Friday,False,November,2021
2000002775247966,1,155.0,-60.2799987792969,0.0,94.7200012207031,No,MLM797338526,Mercado Libre,185.0,Guadalupe,Nuevo León,67120,Correo y puntos de despacho,Mercado Envios,2021-11-16,2021-11-16,2021-11-17,155.0,1,Fall,Tuesday,False,November,2021,Fall,Tuesday,False,November,2021,Fall,Wednesday,False,November,2021
5059209289,1,295.0,-92.129997253418,-105.0,202.869995117188,No,MLM797338526,Mercado Libre,185.0,Cuautitlan Izcalli,Estado De México,54740,Mercado Envíos Full,Mercado Envios,2021-10-28,2021-10-29,2021-10-29,399.99999237060604,1,Fall,Thursday,False,October,2021,Fall,Friday,False,October,2021,Fall,Friday,False,October,2021
5059168651,1,245.0,-80.7600021362305,-96.0,164.240005493164,No,MLM797338526,Mercado Libre,185.0,Huimanguillo,Tabasco,86400,Mercado Envíos Full,Mercado Envios,2021-10-28,2021-10-28,2021-10-29,341.00000762939453,1,Fall,Thursday,False,October,2021,Fall,Thursday,False,October,2021,Fall,Friday,False,October,2021
2000002775117304,4,665.0,-251.350006103516,0.0,413.649993896484,No,MLM797338526,Mercado Libre,185.0,La Paz,Baja California Sur,23085,Mercado Envíos Full,Mercado Envios,2021-10-20,2021-10-20,2021-10-21,665.0,1,Fall,Wednesday,False,October,2021,Fall,Wednesday,False,October,2021,Fall,Thursday,False,October,2021
2000002774659600,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM797338526,Mercado Libre,185.0,Coyoacán,Distrito Federal,4369,Mercado Envíos Full,Mercado Envios,2021-10-20,2021-10-20,2021-10-21,174.99999999999972,1,Fall,Wednesday,False,October,2021,Fall,Wednesday,False,October,2021,Fall,Thursday,False,October,2021
2000002775049635,1,169.0,-63.4700012207031,0.0,105.529998779297,No,MLM797338526,Mercado Libre,185.0,Chihuahua,Chihuahua,31123,Mercado Envíos Full,Mercado Envios,2021-10-18,2021-10-18,2021-10-19,169.0000000000001,1,Fall,Monday,False,October,2021,Fall,Monday,False,October,2021,Fall,Tuesday,False,October,2021
2000002774787359,3,525.0,-194.490005493164,0.0,330.510009765625,No,MLM797338526,Mercado Libre,185.0,Acapulco,Guerrero,39715,Mercado Envíos Full,Mercado Envios,2021-10-18,2021-10-19,2021-10-19,525.0000152587891,1,Fall,Monday,False,October,2021,Fall,Tuesday,False,October,2021,Fall,Tuesday,False,October,2021
5057832187,1,295.0,-92.129997253418,-94.0,202.869995117188,No,MLM797338526,Mercado Libre,185.0,Guadalajara,Jalisco,44790,Mercado Envíos Full,Mercado Envios,2021-10-16,2021-10-16,2021-10-17,388.99999237060604,1,Fall,Saturday,False,October,2021,Fall,Saturday,False,October,2021,Fall,Sunday,False,October,2021
5053374041,1,169.0,-63.4700012207031,-95.0,105.529998779297,No,MLM797338526,Mercado Libre,185.0,Hermosillo,Sonora,83105,Mercado Envíos Full,Mercado Envios,2021-10-16,2021-10-16,2021-10-17,264.0000000000001,1,Fall,Saturday,False,October,2021,Fall,Saturday,False,October,2021,Fall,Sunday,False,October,2021
5057512209,1,175.0,-64.8300018310547,-99.0,110.169998168945,No,MLM797338526,Mercado Libre,185.0,Córdoba,Veracruz,94534,Mercado Envíos Full,Mercado Envios,2021-10-15,2021-10-15,2021-10-16,273.9999999999997,1,Fall,Friday,False,October,2021,Fall,Friday,False,October,2021,Fall,Saturday,False,October,2021
5057495899,1,169.0,-63.4700012207031,-98.0,105.529998779297,No,MLM797338526,Mercado Libre,185.0,Zapopan,Jalisco,45130,Mercado Envíos Full,Mercado Envios,2021-10-15,2021-10-16,2021-10-16,267.0000000000001,1,Fall,Friday,False,October,2021,Fall,Saturday,False,October,2021,Fall,Saturday,False,October,2021
5057151740,1,155.0,-60.2799987792969,-94.0,94.7200012207031,No,MLM797338526,Mercado Libre,185.0,García,Nuevo León,66000,Mercado Envíos Full,Mercado Envios,2021-10-12,2021-10-13,2021-10-13,249.0,1,Fall,Tuesday,False,October,2021,Fall,Wednesday,False,October,2021,Fall,Wednesday,False,October,2021
5056830798,1,175.0,-64.8300018310547,-99.0,110.169998168945,No,MLM797338526,Mercado Libre,185.0,Valle De Chalco Solidaridad,Estado De México,56613,Mercado Envíos Full,Mercado Envios,2021-10-10,2021-10-11,2021-10-11,273.9999999999997,1,Fall,Sunday,False,October,2021,Fall,Monday,False,October,2021,Fall,Monday,False,October,2021
2000002773790484,2,350.0,-129.660003662109,0.0,220.339996337891,No,MLM781361854,Mercado Libre,166.25,Puerto Vallarta,Jalisco,48310,Correo y puntos de despacho,Mercado Envios,2022-01-20,2022-01-20,2022-01-21,350.0,1,Winter,Thursday,False,January,2022,Winter,Thursday,False,January,2022,Winter,Friday,False,January,2022
2000002773276291,1,169.0,-63.4700012207031,0.0,105.529998779297,No,MLM778904591,Mercado Libre,145.0,Iztacalco,Distrito Federal,8810,Correo y puntos de despacho,Mercado Envios,2022-05-30,2022-05-31,2022-05-31,169.0000000000001,1,Spring,Monday,False,May,2022,Spring,Tuesday,False,May,2022,Spring,Tuesday,False,May,2022
2000002772922654,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM778658541,Mercado Libre,615.0,Benito Juárez,Distrito Federal,3810,Correo y puntos de despacho,Mercado Envios,2021-10-11,2021-10-11,2021-10-12,174.99999999999972,1,Fall,Monday,False,October,2021,Fall,Monday,False,October,2021,Fall,Tuesday,False,October,2021
2000002772327269,2,350.0,-129.660003662109,0.0,220.339996337891,No,MLM775876787,Mercado Libre,166.25,Tultitlán,Estado De México,54927,Mercado Envíos Full,Mercado Envios,2022-09-06,2022-09-07,2022-09-07,350.0,1,Fall,Tuesday,False,September,2022,Fall,Wednesday,False,September,2022,Fall,Wednesday,False,September,2022
2000002772578379,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM775876787,Mercado Libre,166.25,Pachuca De Soto,Hidalgo,42083,Mercado Envíos Full,Mercado Envios,2022-09-06,2022-09-07,2022-09-07,174.99999999999972,1,Fall,Tuesday,False,September,2022,Fall,Wednesday,False,September,2022,Fall,Wednesday,False,September,2022
2000002772506930,2,350.0,-129.660003662109,0.0,220.339996337891,No,MLM775876787,Mercado Libre,166.25,Tulancingo De Bravo,Hidalgo,43600,Mercado Envíos Full,Mercado Envios,2022-09-06,2022-09-07,2022-09-07,350.0,1,Fall,Tuesday,False,September,2022,Fall,Wednesday,False,September,2022,Fall,Wednesday,False,September,2022
2000002772489803,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM775876787,Mercado Libre,166.25,Gustavo A. Madero,Distrito Federal,7500,Mercado Envíos Full,Mercado Envios,2022-09-04,2022-09-05,2022-09-05,174.99999999999972,1,Fall,Sunday,False,September,2022,Fall,Monday,False,September,2022,Fall,Monday,False,September,2022
5049314424,1,155.0,-60.2799987792969,-98.0,94.7200012207031,No,MLM775876787,Mercado Libre,166.25,Nezahualcoyotl,Estado De México,57000,Mercado Envíos Full,Mercado Envios,2022-09-02,2022-09-03,2022-09-03,253.0,1,Fall,Friday,False,September,2022,Fall,Saturday,False,September,2022,Fall,Saturday,False,September,2022
2000002772075644,2,350.0,-129.660003662109,0.0,220.339996337891,No,MLM775876787,Mercado Libre,175.0,Salamanca,Guanajuato,36783,Mercado Envíos Full,Mercado Envios,2022-08-27,2022-08-28,2022-08-28,350.0,1,Summer,Saturday,False,August,2022,Summer,Sunday,False,August,2022,Summer,Sunday,False,August,2022
2000002771888920,1,175.0,-64.8300018310547,-38.0,110.169998168945,No,MLM775876787,Mercado Libre,175.0,Tijuana,Baja California Norte,22254,Mercado Envíos Full,Mercado Envios,2022-08-26,2022-08-26,2022-08-27,212.99999999999972,1,Summer,Friday,False,August,2022,Summer,Friday,False,August,2022,Summer,Saturday,False,August,2022
5047792756,1,274.35,-87.4400024414063,-99.0,186.910003662109,No,MLM775876787,Mercado Libre,166.25,Tijuana,Baja California Norte,22510,Mercado Envíos Full,Mercado Envios,2022-08-25,2022-08-25,2022-08-26,373.35000610351534,1,Summer,Thursday,False,August,2022,Summer,Thursday,False,August,2022,Summer,Friday,False,August,2022
2000002771680680,4,700.0,-259.309997558594,0.0,440.690002441406,No,MLM775876787,Mercado Libre,166.25,Zitacuaro,Michoacán,61500,Mercado Envíos Full,Mercado Envios,2022-08-22,2022-08-23,2022-08-23,700.0,1,Summer,Monday,False,August,2022,Summer,Tuesday,False,August,2022,Summer,Tuesday,False,August,2022
2000002771536641,1,175.0,-64.8300018310547,0.0,110.169998168945,No,MLM775876787,Mercado Libre,175.0,Manzanillo,Colima,28860,Mercado Envíos Full,Mercado Envios,2022-08-18,2022-08-19,2022-08-19,174.99999999999972,1,Summer,Thursday,False,August,2022,Summer,Friday,False,August,2022,Summer,Friday,False,August,2022
5046542805,1,175.0,-64.8300018310547,-89.0,110.169998168945,No,MLM775876787,Mercado Libre,166.25,Guanajuato,Guanajuato,36260,Mercado Envíos Full,Mercado Envios,2022-08-16,2022-08-17,2022-08-17,263.9999999999997,1,Summer,Tuesday,False,August,2022,Summer,Wednesday,False,August,2022,Summer,Wednesday,False,August,2022
5045941095,1,169.0,-63.4700012207031,-98.0,105.529998779297,No,MLM775876787,Mercado Libre,166.25,Gustavo A. Madero,Distrito Federal,7730,Mercado Envíos Full,Mercado Envios,2022-08-13,2022-08-14,2022-08-14,267.0000000000001,1,Summer,Saturday,False,August,2022,Summer,Sunday,False,August,2022,Summer,Sunday,False,August,2022
5044701130,1,525.0,-119.48999786377,-78.0,327.510009765625,No,MLM775876787,Mercado Libre,166.25,Nicolás Romero,Estado De México,54435,Mercado Envíos Full,Mercado Envios,2022-08-12,2022-08-13,2022-08-13,525.000007629395,1,Summer,Friday,False,August,2022,Summer,Saturday,False,August,2022,Summer,Saturday,False,August,2022
2000002770589731,1,155.0,-60.2799987792969,0.0,94.7200012207031,No,MLM775876787,Mercado Libre,166.25,Alvaro Obregón,Distrito Federal,1130,Mercado Envíos Full,Mercado Envios,2022-08-11,2022-08-12,2022-08-12,155.0,1,Summer,Thursday,False,August,2022,Summer,Friday,False,August,2022,Summer,Friday,False,August,2022
2000002770586398,1,155.0,-60.2799987792969,0.0,94.7200012207031,No,MLM775876787,Mercado Libre,166.25,El Marques,Querétaro,76246,Mercado Envíos Full,Mercado Envios,2022-08-10,2022-08-11,2022-08-11,155.0,1,Summer,Wednesday,False,August,2022,Summer,Thursday,False,August,2022,Summer,Thursday,False,August,2022
2000002770504377,1,155.0,-60.2799987792969,-46.6800003051758,94.7200012207031,No,MLM775876787,Mercado Libre,166.25,Chihuahua,Chihuahua,31126,Mercado Envíos Full,Mercado Envios,2022-08-10,2022-08-10,2022-08-11,201.6800003051758,1,Summer,Wednesday,False,August,2022,Summer,Wednesday,False,August,2022,Summer,Thursday,False,August,2022
2000002770412489,2,1050.0,-238.960006713867,-156.0,655.039978027344,No,MLM775876787,Mercado Libre,166.25,Metepec,Estado De México,52149,Mercado Envíos Full,Mercado Envios,2022-08-09,2022-08-10,2022-08-10,1049.999984741211,1,Summer,Tuesday,False,August,2022,Summer,Wednesday,False,August,2022,Summer,Wednesday,False,August,2022
2000002770287317,2,310.0,-120.550003051758,0.0,189.449996948242,No,MLM775876787,Mercado Libre,166.25,Tlalpan,Distrito Federal,14250,Mercado Envíos Full,Mercado Envios,2022-08-05,2022-08-06,2022-08-06,310.0,1,Summer,Friday,False,August,2022,Summer,Saturday,False,August,2022,Summer,Saturday,False,August,2022
2000002770015056,2,294.5,-117.029998779297,0.0,177.470001220703,No,MLM775876787,Mercado Libre,166.25,Tlalnepantla de Baz,Estado De México,54090,Mercado Envíos Full,Mercado Envios,2022-08-05,2022-08-06,2022-08-06,294.5,1,Summer,Friday,False,August,2022,Summer,Saturday,False,August,2022,Summer,Saturday,False,August,2022
2000002769919977,2,1050.0,-238.960006713867,-156.0,655.039978027344,No,MLM775876787,Mercado Libre,166.25,Tláhuac,Distrito Federal,13270,Mercado Envíos Full,Mercado Envios,2022-08-04,2022-08-05,2022-08-05,1049.999984741211,1,Summer,Thursday,False,August,2022,Summer,Friday,False,August,2022,Summer,Friday,False,August,2022
2000002768863201,1,147.25,-58.5200004577637,0.0,88.7300033569336,No,MLM775876787,Mercado Libre,166.25,Tlalnepantla de Baz,Estado De México,54090,Mercado Envíos Full,Mercado Envios,2022-08-01,2022-08-02,2022-08-02,147.2500038146973,1,Summer,Monday,False,August,2022,Summer,Tuesday,False,August,2022,Summer,Tuesday,False,August,2022
5037958417,1,425.0,-96.7200012207031,-78.0,250.279998779297,No,MLM775876787,Mercado Libre,166.25,Cuernavaca,Morelos,62157,Mercado Envíos Full,Mercado Envios,2022-07-31,2022-08-01,2022-08-01,425.0000000000001,1,Summer,Sunday,False,July,2022,Summer,Monday,False,August,2022,Summer,Monday,False,August,2022
2000002768736424,2,332.5,-125.680000305176,0.0,206.820007324219,No,MLM775876787,Mercado Libre,175.0,Iztapalapa,Distrito Federal,9440,Mercado Envíos Full,Mercado Envios,2022-07-29,2022-07-30,2022-07-30,332.500007629395,1,Summer,Friday,False,July,2022,Summer,Saturday,False,July,2022,Summer,Saturday,False,July,2022
2000002768627029,2,332.5,-125.680000305176,0.0,206.820007324219,No,MLM775876787,Mercado Libre,166.25,León,Guanajuato,37148,Mercado Envíos Full,Mercado Envios,2022-07-28,2022-07-29,2022-07-29,332.500007629395,1,Summer,Thursday,False,July,2022,Summer,Friday,False,July,2022,Summer,Friday,False,July,2022
2000002768596690,2,338.0,-126.919998168945,0.0,211.080001831055,No,MLM775876787,Mercado Libre,166.25,Teotihuacan,Estado De México,55840,Mercado Envíos Full,Mercado Envios,2022-07-27,2022-07-28,2022-07-28,338.0,1,Summer,Wednesday,False,July,2022,Summer,Thursday,False,July,2022,Summer,Thursday,False,July,2022
5036031374,1,169.0,-63.4700012207031,-89.0,105.529998779297,No,MLM775876787,Mercado Libre,166.25,Delicias,Chihuahua,33086,Mercado Envíos Full,Mercado Envios,2022-07-27,2022-07-27,2022-07-28,258.0000000000001,1,Summer,Wednesday,False,July,2022,Summer,Wednesday,False,July,2022,Summer,Thursday,False,July,2022
2000002768196701,1,166.25,-62.8400001525879,-99.0,103.410003662109,No,MLM775876787,Mercado Libre,166.25,Saltillo,Coahuila,25097,Mercado Envíos Full,Mercado Envios,2022-07-27,2022-07-27,2022-07-28,265.2500038146969,1,Summer,Wednesday,False,July,2022,Summer,Wednesday,False,July,2022,Summer,Thursday,False,July,2022
2000002768196700,1,175.0,-64.8300018310547,-99.0,110.169998168945,No,MLM775876787,Mercado Libre,166.25,Miguel Hidalgo,Distrito Federal,11590,Mercado Envíos Full,Mercado Envios,2022-07-26,2022-07-27,2022-07-27,273.9999999999997,1,Summer,Tuesday,False,July,2022,Summer,Wednesday,False,July,2022,Summer,Wednesday,False,July,2022
2000002768149124,1,169.0,-63.4700012207031,0.0,105.529998779297,No,MLM775876787,Mercado Libre,166.25,Miguel Hidalgo,Distrito Federal,11590,Mercado Envíos Full,Mercado Envios,2022-07-26,2022-07-27,2022-07-27,169.0000000000001,1,Summer,Tuesday,False,July,2022,Summer,Wednesday,False,July,2022,Summer,Wednesday,False,July,2022
5035200973,1,425.0,-96.7200012207031,-78.0,250.279998779297,No,MLM775876787,Mercado Libre,166.25,La Antigua,Veracruz,91680,Mercado Envíos Full,Mercado Envios,2022-07-25,2022-07-25,2022-07-26,425.0000000000001,1,Summer,Monday,False,July,2022,Summer,Monday,False,July,2022,Summer,Tuesday,False,July,2022
2000002767986118,1,295.0,-92.129997253418,-105.0,202.869995117188,No,MLM775876787,Mercado Libre,166.25,Ignacio De La Llave,Veracruz,95240,Mercado Envíos Full,Mercado Envios,2022-07-22,2022-07-22,2022-07-23,399.99999237060604,1,Summer,Friday,False,July,2022,Summer,Friday,False,July,2022,Summer,Saturday,False,July,2022
2000002767950663,1,166.25,-62.8400001525879,-97.0,103.410003662109,No,MLM775876787,Mercado Libre,166.25,Guadalupe,Nuevo León,67140,Mercado Envíos Full,Mercado Envios,2022-07-20,2022-07-21,2022-07-21,263.2500038146969,1,Summer,Wednesday,False,July,2022,Summer,Thursday,False,July,2022,Summer,Thursday,False,July,2022
2000002767941288,2,350.0,-129.660003662109,-37.0,220.339996337891,No,MLM775876787,Mercado Libre,166.25,Zacualpan,Estado De México,51800,Mercado Envíos Full,Mercado Envios,2022-07-20,2022-07-21,2022-07-21,387.0,1,Summer,Wednesday,False,July,2022,Summer,Thursday,False,July,2022,Summer,Thursday,False,July,2022
2000002767823429,1,169.0,-63.4700012207031,0.0,105.529998779297,No,MLM775876787,Mercado Libre,166.25,Morelia,Michoacán,58000,Mercado Envíos Full,Mercado Envios,2022-07-19,2022-07-19,2022-07-20,169.0000000000001,1,Summer,Tuesday,False,July,2022,Summer,Tuesday,False,July,2022,Summer,Wednesday,False,July,2022
5033782505,1,175.0,-64.8300018310547,-94.0,110.169998168945,No,MLM775876787,Mercado Libre,166.25,Ixmiquilpan,Hidalgo,42313,Mercado Envíos Full,Mercado Envios,2022-07-14,2022-07-15,2022-07-15,268.9999999999997,1,Summer,Thursday,False,July,2022,Summer,Friday,False,July,2022,Summer,Friday,False,July,2022
2000002767079425,1,169.0,-63.4700012207031,0.0,105.529998779297,No,MLM775876787,Mercado Libre,166.25,Puebla,Puebla,72307,Mercado Envíos Full,Mercado Envios,2022-07-12,2022-07-13,2022-07-13,169.0000000000001,1,Summer,Tuesday,False,July,2022,Summer,Wednesday,False,July,2022,Summer,Wednesday,False,July,2022
5032185668,1,169.0,-63.4700012207031,-129.0,105.529998779297,No,MLM775876787,Mercado Libre,166.25,Tecamachalco,Puebla,75480,Mercado Envíos Full,Mercado Envios,2022-07-11,2022-07-12,2022-07-12,298.0000000000001,1,Summer,Monday,False,July,2022,Summer,Tuesday,False,July,2022,Summer,Tuesday,False,July,2022
5031196881,1,175.0,-64.8300018310547,-89.0,110.169998168945,No,MLM775876787,Mercado Libre,166.25,Guanajuato,Guanajuato,36089,Mercado Envíos Full,Mercado Envios,2022-07-09,2022-07-10,2022-07-10,263.9999999999997,1,Summer,Saturday,False,July,2022,Summer,Sunday,False,July,2022,Summer,Sunday,False,July,2022
2000002766293118,1,169.0,-63.4700012207031,0.0,105.529998779297,No,MLM775876787,Mercado Libre,157.5,Tijuana,Baja California Norte,22414,Mercado Envíos Full,Mercado Envios,2022-07-03,2022-07-03,2022-07-04,169.0000000000001,1,Summer,Sunday,False,July,2022,Summer,Sunday,False,July,2022,Summer,Monday,False,July,2022
5029567041,1,498.75,-113.51000213623,-78.0,307.239990234375,No,MLM775876787,Mercado Libre,157.5,Villa De Álvarez,Colima,28970,Mercado Envíos Full,Mercado Envios,2022-07-02,2022-07-02,2022-07-03,498.749992370605,1,Summer,Saturday,False,July,2022,Summer,Saturday,False,July,2022,Summer,Sunday,False,July,2022
5026830965,1,175.0,-64.8300018310547,-89.0,110.169998168945,No,MLM775876787,Mercado Libre,175.0,Salamanca,Guanajuato,36723,Mercado Envíos Full,Mercado Envios,2022-06-02,2022-06-02,2022-06-03,263.9999999999997,1,Summer,Thursday,False,June,2022,Summer,Thursday,False,June,2022,Summer,Friday,False,June,2022
2000002765301849,2,338.0,-126.919998168945,-37.9599990844727,211.080001831055,No,MLM775876787,Mercado Libre,175.0,Texcoco,Estado De México,56243,Mercado Envíos Full,Mercado Envios,2022-05-29,2022-05-29,2022-05-30,375.95999908447266,1,Spring,Sunday,False,May,2022,Spring,Sunday,False,May,2022,Spring,Monday,False,May,2022
5026381176,1,175.0,-64.8300018310547,-115.0,110.169998168945,No,MLM775876787,Mercado Libre,175.0,Rincón De Romos,Aguascalientes,20424,Mercado Envíos Full,Mercado Envios,2022-05-29,2022-05-29,2022-05-30,289.9999999999997,1,Spring,Sunday,False,May,2022,Spring,Sunday,False,May,2022,Spring,Monday,False,May,2022
2000002765227551,3,525.0,-194.490005493164,0.0,330.510009765625,No,MLM775876787,Mercado Libre,175.0,Tlaquepaque,Jalisco,45608,Mercado Envíos Full,Mercado Envios,2022-05-29,2022-05-29,2022-05-30,525.0000152587891,1,Spring,Sunday,False,May,2022,Spring,Sunday,False,May,2022,Spring,Monday,False,May,2022
2000002765096056,1,169.0,-63.4700012207031,0.0,105.529998779297,No,MLM775876787,Mercado Libre,166.25,Gustavo A. Madero,Distrito Federal,7140,Mercado Envíos Full,Mercado Envios,2022-05-28,2022-05-29,2022-05-29,169.0000000000001,1,Spring,Saturday,False,May,2022,Spring,Sunday,False,May,2022,Spring,Sunday,False,May,2022
5025567003,1,525.0,-119.48999786377,-62.5,343.010009765625,No,MLM775876787,Mercado Libre,166.25,Puerto Vallarta,Jalisco,48380,Mercado Envíos Full,Mercado Envios,2022-05-26,2022-05-27,2022-05-27,525.000007629395,1,Spring,Thursday,False,May,2022,Spring,Friday,False,May,2022,Spring,Friday,False,May,2022
5025121865,1,175.0,-64.8300018310547,-94.0,110.169998168945,No,MLM775876787,Mercado Libre,166.25,Fresnillo,Zacatecas,99050,Mercado Envíos Full,Mercado Envios,2022-05-26,2022-05-26,2022-05-27,268.9999999999997,1,Spring,Thursday,False,May,2022,Spring,Thursday,False,May,2022,Spring,Friday,False,May,2022
2000002764825204,2,294.5,-117.029998779297,0.0,177.470001220703,No,MLM775876787,Mercado Libre,166.25,Nicolás Romero,Estado De México,54460,Mercado Envíos Full,Mercado Envios,2022-05-25,2022-05-26,2022-05-26,294.5,1,Spring,Wednesday,False,May,2022,Spring,Thursday,False,May,2022,Spring,Thursday,False,May,2022
